Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
184,ORD-1184,2023-06-13,2023-06-15,First Class,CUST-1183,Riya Rao,Corporate,East,Office Supplies,Binders,7,0.0,710.57,156.33
185,ORD-1185,2024-08-28,2024-09-01,Standard Class,CUST-1184,Myra Kumar,Corporate,East,Technology,Accessories,5,0.1,637.5,70.12
186,ORD-1186,2023-01-01,2023-01-03,First Class,CUST-1185,Ananya Sharma,Corporate,East,Technology,Machines,1,0.0,255.4,38.31
187,ORD-1187,2024-12-22,2024-12-22,Same Day,CUST-1186,Aadhya Malhotra,Consumer,South,Furniture,Bookcases,11,0.3,8686.11,0.0
188,ORD-1188,2024-01-23,2024-01-24,First Class,CUST-1187,Saanvi Rao,Home Office,East,Furniture,Chairs,10,0.3,969.64,-0.0
189,ORD-1189,2024-05-23,2024-05-24,First Class,CUST-1188,Aditya Rao,Consumer,West,Furniture,Bookcases,12,0.0,7553.04,906.36
190,ORD-1190,2023-12-25,2024-01-01,Standard Class,CUST-1189,Sai Desai,Consumer,North,Furniture,Furnishings,7,0.0,3390.29,406.83
191,ORD-1191,2023-06-16,2023-06-16,Same Day,CUST-1190,Aditya Reddy,Consumer,West,Furniture,Chairs,3,0.3,2206.12,0.0
192,ORD-1192,2024-12-22,2024-12-28,Standard Class,CUST-1191,Reyansh Singh,Consumer,West,Furniture,Furnishings,7,0.0,4561.91,547.43
193,ORD-1193,2023-04-09,2023-04-15,Standard Class,CUST-1192,Aditya Patel,Consumer,East,Technology,Accessories,11,0.0,2096.94,314.54
194,ORD-1194,2023-04-29,2023-05-04,Standard Class,CUST-1193,Sai Reddy,Consumer,South,Office Supplies,Storage,7,0.1,382.03,68.77
195,ORD-1195,2024-11-14,2024-11-21,Standard Class,CUST-1194,Navya Sharma,Home Office,East,Technology,Copiers,7,0.2,5438.34,380.68
196,ORD-1196,2024-05-02,2024-05-03,First Class,CUST-1195,Riya Joshi,Consumer,South,Technology,Phones,10,0.3,6380.08,191.4
197,ORD-1197,2023-05-10,2023-05-14,Second Class,CUST-1196,Ira Patel,Home Office,North,Office Supplies,Paper,6,0.0,660.78,145.37
198,ORD-1198,2023-10-10,2023-10-14,Standard Class,CUST-1197,Riya Mehta,Consumer,West,Furniture,Furnishings,10,0.1,6808.13,544.65
199,ORD-1199,2024-02-25,2024-03-01,Standard Class,CUST-1198,Arjun Mehta,Consumer,East,Office Supplies,Art,10,0.2,481.26,67.38
200,ORD-1200,2023-10-03,2023-10-05,First Class,CUST-1199,Vihaan Rao,Consumer,North,Technology,Machines,4,0.2,2603.84,182.27
201,ORD-1201,2023-07-12,2023-07-13,First Class,CUST-1200,Vivaan Kumar,Corporate,West,Office Supplies,Art,3,0.15,248.11,39.7
202,ORD-1202,2023-09-13,2023-09-15,First Class,CUST-1201,Anika Nair,Consumer,North,Office Supplies,Paper,11,0.1,889.18,160.05
203,ORD-1203,2024-08-23,2024-08-27,Second Class,CUST-1202,Rohan Sharma,Corporate,South,Technology,Machines,7,0.0,8265.28,1239.79
204,ORD-1204,2024-11-24,2024-11-30,Standard Class,CUST-1203,Sai Mehta,Consumer,East,Office Supplies,Binders,1,0.15,71.59,11.45
205,ORD-1205,2023-12-24,2023-12-30,Standard Class,CUST-1204,Vihaan Sharma,Home Office,North,Office Supplies,Labels,9,0.1,1013.95,182.51
206,ORD-1206,2024-05-08,2024-05-12,Second Class,CUST-1205,Rohan Singh,Consumer,West,Office Supplies,Storage,3,0.2,92.03,12.88
207,ORD-1207,2024-11-28,2024-12-03,Standard Class,CUST-1206,Saanvi Chopra,Consumer,North,Office Supplies,Storage,1,0.0,119.4,26.27
208,ORD-1208,2024-11-18,2024-11-22,Standard Class,CUST-1207,Ishaan Chopra,Consumer,South,Furniture,Tables,9,0.0,6350.34,762.04
209,ORD-1209,2023-11-11,2023-11-13,First Class,CUST-1208,Myra Sharma,Consumer,West,Office Supplies,Labels,11,0.2,1174.57,164.44
210,ORD-1210,2024-06-26,2024-07-02,Standard Class,CUST-1209,Riya Desai,Home Office,North,Technology,Accessories,8,0.0,2492.14,373.82
211,ORD-1211,2023-11-17,2023-11-21,Standard Class,CUST-1210,Aditya Gupta,Corporate,North,Office Supplies,Paper,10,0.1,527.51,94.95
212,ORD-1212,2023-11-26,2023-11-30,Standard Class,CUST-1211,Diya Patel,Corporate,East,Furniture,Chairs,3,0.0,492.66,59.12
213,ORD-1213,2024-04-11,2024-04-12,First Class,CUST-1212,Diya Malhotra,Consumer,East,Office Supplies,Paper,4,0.0,437.17,96.18
214,ORD-1214,2024-08-26,2024-08-30,Second Class,CUST-1213,Navya Mehta,Consumer,North,Technology,Phones,1,0.2,194.36,13.61
215,ORD-1215,2024-03-02,2024-03-05,Second Class,CUST-1214,Aarav Patel,Consumer,North,Office Supplies,Paper,7,0.1,551.25,99.23
216,ORD-1216,2023-05-01,2023-05-06,Standard Class,CUST-1215,Anika Singh,Consumer,West,Office Supplies,Labels,6,0.1,226.78,40.82
217,ORD-1217,2023-12-05,2023-12-08,Second Class,CUST-1216,Arjun Verma,Home Office,North,Furniture,Chairs,9,0.1,1235.64,98.85
218,ORD-1218,2024-04-20,2024-04-23,Second Class,CUST-1217,Aadhya Chopra,Consumer,West,Technology,Machines,2,0.2,219.09,15.34
219,ORD-1219,2023-10-02,2023-10-07,Standard Class,CUST-1218,Kiara Patel,Consumer,North,Technology,Accessories,7,0.2,4352.82,304.7
220,ORD-1220,2024-12-13,2024-12-18,Standard Class,CUST-1219,Riya Joshi,Consumer,West,Technology,Phones,8,0.0,4559.75,683.96
221,ORD-1221,2024-03-27,2024-04-03,Standard Class,CUST-1220,Riya Singh,Corporate,North,Office Supplies,Labels,11,0.1,690.31,124.26
222,ORD-1222,2024-05-08,2024-05-11,Second Class,CUST-1221,Aarav Joshi,Home Office,East,Office Supplies,Labels,3,0.0,176.9,38.92
223,ORD-1223,2023-12-05,2023-12-12,Standard Class,CUST-1222,Kiara Iyer,Consumer,North,Furniture,Furnishings,10,0.0,4474.41,536.93
224,ORD-1224,2023-04-16,2023-04-16,Same Day,CUST-1223,Rohan Desai,Corporate,North,Office Supplies,Binders,9,0.0,722.51,158.95
225,ORD-1225,2023-12-06,2023-12-12,Standard Class,CUST-1224,Krishna Sharma,Corporate,East,Office Supplies,Storage,6,0.1,453.21,81.58
226,ORD-1226,2024-05-19,2024-05-26,Standard Class,CUST-1225,Vihaan Desai,Consumer,East,Technology,Phones,7,0.0,2284.37,342.66
227,ORD-1227,2024-04-06,2024-04-10,Second Class,CUST-1226,Navya Desai,Consumer,East,Office Supplies,Art,7,0.3,385.62,38.56
228,ORD-1228,2023-05-12,2023-05-19,Standard Class,CUST-1227,Ira Desai,Consumer,East,Office Supplies,Storage,12,0.3,398.18,39.82
229,ORD-1229,2024-02-27,2024-03-02,Second Class,CUST-1228,Navya Joshi,Home Office,West,Office Supplies,Labels,4,0.0,307.12,67.57
230,ORD-1230,2024-05-30,2024-06-03,Standard Class,CUST-1229,Aadhya Joshi,Corporate,East,Technology,Machines,12,0.0,15868.1,2380.22
231,ORD-1231,2023-01-26,2023-01-30,Standard Class,CUST-1230,Rohan Joshi,Corporate,North,Furniture,Bookcases,5,0.0,1000.36,120.04
232,ORD-1232,2023-04-15,2023-04-21,Standard Class,CUST-1231,Krishna Kumar,Corporate,East,Office Supplies,Paper,12,0.0,977.0,214.94
233,ORD-1233,2023-07-27,2023-07-30,Second Class,CUST-1232,Diya Malhotra,Home Office,West,Technology,Accessories,10,0.3,10696.26,320.89
234,ORD-1234,2024-11-30,2024-12-05,Standard Class,CUST-1233,Navya Patel,Consumer,West,Technology,Phones,3,0.1,169.32,18.63
235,ORD-1235,2023-11-27,2023-12-02,Standard Class,CUST-1234,Diya Verma,Consumer,West,Office Supplies,Storage,12,0.0,363.55,79.98
236,ORD-1236,2023-04-05,2023-04-11,Standard Class,CUST-1235,Ira Kumar,Consumer,West,Office Supplies,Storage,8,0.0,797.79,175.51
237,ORD-1237,2024-10-19,2024-10-23,Second Class,CUST-1236,Vihaan Nair,Consumer,East,Technology,Machines,5,0.2,6445.75,451.2
238,ORD-1238,2024-05-13,2024-05-20,Standard Class,CUST-1237,Navya Kumar,Home Office,West,Furniture,Chairs,1,0.0,594.09,71.29
239,ORD-1239,2024-03-21,2024-03-24,Second Class,CUST-1238,Vivaan Verma,Consumer,West,Technology,Accessories,2,0.1,1666.89,183.36
240,ORD-1240,2024-02-02,2024-02-06,Standard Class,CUST-1239,Ira Verma,Corporate,South,Office Supplies,Art,12,0.3,934.77,93.48
241,ORD-1241,2024-09-13,2024-09-18,Standard Class,CUST-1240,Sai Kumar,Home Office,West,Office Supplies,Art,4,0.1,193.86,34.89
242,ORD-1242,2023-01-12,2023-01-17,Standard Class,CUST-1241,Navya Verma,Corporate,East,Furniture,Chairs,5,0.0,1261.22,151.35
243,ORD-1243,2023-08-15,2023-08-17,First Class,CUST-1242,Navya Iyer,Home Office,North,Furniture,Chairs,11,0.0,5837.97,700.56
244,ORD-1244,2023-08-29,2023-09-03,Standard Class,CUST-1243,Rohan Chopra,Consumer,East,Technology,Machines,10,0.3,11112.6,333.38
245,ORD-1245,2024-12-30,2025-01-03,Standard Class,CUST-1244,Myra Iyer,Corporate,South,Technology,Accessories,8,0.0,6799.39,1019.91
246,ORD-1246,2024-07-05,2024-07-07,First Class,CUST-1245,Aarav Rao,Home Office,East,Office Supplies,Binders,10,0.0,934.58,205.61
247,ORD-1247,2024-10-31,2024-11-05,Standard Class,CUST-1246,Aditya Nair,Consumer,South,Furniture,Bookcases,6,0.2,2773.62,110.94
248,ORD-1248,2024-04-01,2024-04-06,Standard Class,CUST-1247,Diya Sharma,Corporate,East,Office Supplies,Paper,4,0.0,126.6,27.85
249,ORD-1249,2024-02-02,2024-02-02,Same Day,CUST-1248,Ishaan Rao,Consumer,South,Furniture,Bookcases,12,0.15,3391.23,203.47
250,ORD-1250,2024-06-13,2024-06-15,First Class,CUST-1249,Myra Malhotra,Consumer,West,Furniture,Furnishings,8,0.0,6459.85,775.18
251,ORD-1251,2023-08-05,2023-08-12,Standard Class,CUST-1250,Ananya Chopra,Corporate,North,Office Supplies,Binders,2,0.0,120.13,26.43
252,ORD-1252,2023-02-14,2023-02-20,Standard Class,CUST-1251,Sai Patel,Home Office,East,Furniture,Chairs,3,0.1,1465.61,117.25
253,ORD-1253,2024-04-04,2024-04-08,Second Class,CUST-1252,Riya Rao,Home Office,South,Office Supplies,Paper,3,0.15,182.62,29.22
254,ORD-1254,2023-08-24,2023-08-27,Second Class,CUST-1253,Sai Iyer,Home Office,North,Furniture,Furnishings,10,0.15,5461.14,327.67
255,ORD-1255,2024-09-09,2024-09-15,Standard Class,CUST-1254,Vivaan Chopra,Corporate,North,Technology,Copiers,9,0.15,6438.33,579.45
256,ORD-1256,2024-03-11,2024-03-12,First Class,CUST-1255,Aadhya Patel,Consumer,South,Furniture,Chairs,4,0.1,327.8,26.22
257,ORD-1257,2024-12-05,2024-12-12,Standard Class,CUST-1256,Navya Nair,Corporate,South,Furniture,Furnishings,10,0.15,3627.36,217.64
258,ORD-1258,2023-07-03,2023-07-05,Second Class,CUST-1257,Saanvi Chopra,Corporate,East,Office Supplies,Storage,3,0.0,242.45,53.34
259,ORD-1259,2024-06-04,2024-06-04,Same Day,CUST-1258,Aarav Malhotra,Consumer,South,Office Supplies,Binders,2,0.0,118.48,26.07
260,ORD-1260,2023-03-23,2023-03-29,Standard Class,CUST-1259,Ira Sharma,Corporate,East,Technology,Copiers,3,0.15,981.19,88.31
261,ORD-1261,2024-09-05,2024-09-09,Second Class,CUST-1260,Sai Verma,Consumer,East,Office Supplies,Binders,5,0.1,221.21,39.82
262,ORD-1262,2023-04-03,2023-04-03,Same Day,CUST-1261,Ishaan Singh,Consumer,East,Office Supplies,Labels,10,0.0,572.97,126.05
263,ORD-1263,2024-07-26,2024-07-28,First Class,CUST-1262,Riya Patel,Home Office,South,Technology,Machines,12,0.0,9015.16,1352.27
264,ORD-1264,2024-05-08,2024-05-12,Standard Class,CUST-1263,Ananya Nair,Corporate,North,Office Supplies,Paper,6,0.0,36.71,8.08
265,ORD-1265,2023-03-19,2023-03-24,Standard Class,CUST-1264,Reyansh Iyer,Home Office,North,Office Supplies,Paper,12,0.0,1074.89,236.48
266,ORD-1266,2024-11-23,2024-11-29,Standard Class,CUST-1265,Ananya Iyer,Home Office,South,Furniture,Chairs,10,0.2,7448.47,297.94
267,ORD-1267,2024-08-13,2024-08-18,Standard Class,CUST-1266,Sai Iyer,Consumer,East,Office Supplies,Labels,2,0.0,115.82,25.48
268,ORD-1268,2023-11-30,2023-12-06,Standard Class,CUST-1267,Ira Reddy,Consumer,West,Furniture,Bookcases,6,0.15,1322.54,79.35
269,ORD-1269,2024-04-06,2024-04-08,Second Class,CUST-1268,Krishna Kumar,Corporate,North,Office Supplies,Paper,7,0.15,184.15,29.46
270,ORD-1270,2024-03-07,2024-03-13,Standard Class,CUST-1269,Navya Rao,Corporate,West,Technology,Machines,10,0.0,2868.46,430.27
271,ORD-1271,2024-04-05,2024-04-10,Standard Class,CUST-1270,Aarav Nair,Home Office,North,Office Supplies,Labels,2,0.1,161.32,29.04
272,ORD-1272,2023-11-29,2023-12-06,Standard Class,CUST-1271,Arjun Rao,Consumer,South,Technology,Phones,3,0.1,1925.35,211.79
273,ORD-1273,2023-06-15,2023-06-19,Standard Class,CUST-1272,Kiara Malhotra,Corporate,South,Office Supplies,Storage,6,0.0,389.45,85.68
274,ORD-1274,2024-11-08,2024-11-12,Standard Class,CUST-1273,Aditya Desai,Consumer,West,Technology,Accessories,8,0.15,4780.1,430.21
275,ORD-1275,2024-09-24,2024-09-27,Second Class,CUST-1274,Kiara Joshi,Consumer,East,Technology,Machines,3,0.15,261.94,23.57
276,ORD-1276,2024-07-15,2024-07-20,Standard Class,CUST-1275,Riya Nair,Corporate,West,Office Supplies,Paper,9,0.1,579.54,104.32
277,ORD-1277,2023-11-12,2023-11-15,Second Class,CUST-1276,Arjun Reddy,Corporate,North,Office Supplies,Binders,5,0.3,27.1,2.71
278,ORD-1278,2024-09-03,2024-09-10,Standard Class,CUST-1277,Krishna Gupta,Home Office,North,Office Supplies,Art,12,0.0,597.82,131.52
279,ORD-1279,2024-12-02,2024-12-04,First Class,CUST-1278,Sai Gupta,Consumer,East,Office Supplies,Storage,5,0.15,273.92,43.83
280,ORD-1280,2023-01-20,2023-01-26,Standard Class,CUST-1279,Kiara Chopra,Consumer,West,Furniture,Chairs,1,0.0,270.9,32.51
281,ORD-1281,2024-04-19,2024-04-21,Second Class,CUST-1280,Aditya Kumar,Consumer,North,Furniture,Tables,8,0.0,1831.32,219.76
282,ORD-1282,2024-03-29,2024-03-29,Same Day,CUST-1281,Myra Nair,Corporate,West,Furniture,Chairs,11,0.15,9120.39,547.22
283,ORD-1283,2024-10-15,2024-10-19,Standard Class,CUST-1282,Aadhya Reddy,Home Office,South,Furniture,Tables,1,0.15,207.46,12.45
284,ORD-1284,2024-12-05,2024-12-07,Second Class,CUST-1283,Ananya Desai,Consumer,South,Furniture,Tables,11,0.1,1379.02,110.32
285,ORD-1285,2023-08-27,2023-09-03,Standard Class,CUST-1284,Reyansh Sharma,Corporate,East,Office Supplies,Storage,12,0.0,1059.67,233.13
286,ORD-1286,2023-07-14,2023-07-16,First Class,CUST-1285,Navya Gupta,Consumer,East,Office Supplies,Art,2,0.1,109.96,19.79
287,ORD-1287,2024-09-27,2024-10-01,Standard Class,CUST-1286,Myra Malhotra,Corporate,East,Office Supplies,Labels,9,0.0,338.04,74.37
288,ORD-1288,2023-05-13,2023-05-17,Standard Class,CUST-1287,Saanvi Joshi,Consumer,North,Furniture,Tables,8,0.0,4089.39,490.73
289,ORD-1289,2024-11-02,2024-11-05,Second Class,CUST-1288,Aadhya Rao,Consumer,West,Furniture,Chairs,6,0.1,4256.08,340.49
290,ORD-1290,2023-04-10,2023-04-17,Standard Class,CUST-1289,Sai Kumar,Corporate,North,Office Supplies,Paper,12,0.1,1056.94,190.25
291,ORD-1291,2023-04-17,2023-04-24,Standard Class,CUST-1290,Ira Iyer,Corporate,North,Office Supplies,Storage,6,0.2,384.98,53.9
292,ORD-1292,2023-11-28,2023-12-04,Standard Class,CUST-1291,Saanvi Sharma,Consumer,East,Furniture,Bookcases,12,0.0,1301.08,156.13
293,ORD-1293,2023-08-16,2023-08-22,Standard Class,CUST-1292,Riya Desai,Home Office,South,Technology,Machines,10,0.0,5657.01,848.55
294,ORD-1294,2023-08-27,2023-08-31,Second Class,CUST-1293,Ananya Malhotra,Home Office,South,Office Supplies,Labels,8,0.1,775.66,139.62
295,ORD-1295,2024-08-13,2024-08-15,First Class,CUST-1294,Aadhya Desai,Consumer,West,Technology,Machines,2,0.1,1933.27,212.66
296,ORD-1296,2023-02-25,2023-02-27,Second Class,CUST-1295,Arjun Sharma,Consumer,North,Office Supplies,Paper,11,0.1,535.44,96.38
297,ORD-1297,2023-10-24,2023-10-31,Standard Class,CUST-1296,Saanvi Patel,Corporate,North,Office Supplies,Art,2,0.15,104.99,16.8
298,ORD-1298,2024-05-14,2024-05-20,Standard Class,CUST-1297,Aadhya Reddy,Consumer,East,Office Supplies,Labels,11,0.0,168.34,37.03
299,ORD-1299,2023-12-19,2023-12-19,Same Day,CUST-1298,Kiara Mehta,Corporate,North,Office Supplies,Storage,3,0.15,318.83,51.01
300,ORD-1300,2023-04-26,2023-04-28,First Class,CUST-1299,Aarav Reddy,Home Office,North,Office Supplies,Paper,12,0.0,481.06,105.83
301,ORD-1301,2024-07-15,2024-07-16,First Class,CUST-1300,Anika Sharma,Consumer,East,Furniture,Chairs,5,0.1,1065.36,85.23
302,ORD-1302,2023-03-10,2023-03-14,Standard Class,CUST-1301,Saanvi Singh,Home Office,North,Technology,Machines,7,0.1,9238.57,1016.24
303,ORD-1303,2023-01-23,2023-01-29,Standard Class,CUST-1302,Diya Joshi,Consumer,West,Office Supplies,Art,6,0.3,217.13,21.71
304,ORD-1304,2023-10-14,2023-10-20,Standard Class,CUST-1303,Ira Rao,Consumer,South,Office Supplies,Paper,11,0.0,582.93,128.24
305,ORD-1305,2024-04-04,2024-04-09,Standard Class,CUST-1304,Anika Desai,Home Office,North,Furniture,Tables,3,0.15,1239.55,74.37
306,ORD-1306,2024-07-24,2024-07-26,Second Class,CUST-1305,Aadhya Nair,Corporate,East,Furniture,Tables,5,0.3,2016.85,0.0
307,ORD-1307,2023-04-20,2023-04-24,Second Class,CUST-1306,Ira Singh,Corporate,North,Technology,Machines,4,0.1,4065.48,447.2
308,ORD-1308,2024-05-18,2024-05-25,Standard Class,CUST-1307,Ishaan Nair,Corporate,North,Furniture,Furnishings,4,0.0,2754.96,330.6
309,ORD-1309,2024-12-05,2024-12-09,Second Class,CUST-1308,Saanvi Chopra,Corporate,South,Furniture,Furnishings,6,0.1,2346.64,187.73
310,ORD-1310,2024-04-07,2024-04-14,Standard Class,CUST-1309,Vivaan Kumar,Consumer,West,Technology,Accessories,7,0.0,850.35,127.55
311,ORD-1311,2024-04-17,2024-04-20,Second Class,CUST-1310,Aditya Chopra,Consumer,South,Technology,Accessories,9,0.15,12117.85,1090.61
312,ORD-1312,2023-11-28,2023-12-02,Standard Class,CUST-1311,Ananya Chopra,Home Office,North,Office Supplies,Paper,11,0.0,1062.56,233.76
313,ORD-1313,2024-10-11,2024-10-16,Standard Class,CUST-1312,Navya Nair,Corporate,East,Office Supplies,Labels,1,0.15,104.96,16.79
314,ORD-1314,2023-02-22,2023-02-26,Standard Class,CUST-1313,Arjun Singh,Consumer,South,Technology,Copiers,1,0.2,672.13,47.05
315,ORD-1315,2023-09-01,2023-09-03,Second Class,CUST-1314,Krishna Desai,Consumer,East,Office Supplies,Art,9,0.0,695.64,153.04
316,ORD-1316,2024-10-30,2024-11-04,Standard Class,CUST-1315,Vihaan Nair,Consumer,North,Furniture,Bookcases,3,0.15,608.22,36.49
317,ORD-1317,2023-02-06,2023-02-10,Second Class,CUST-1316,Navya Verma,Home Office,South,Office Supplies,Art,5,0.0,95.16,20.94
318,ORD-1318,2024-12-13,2024-12-19,Standard Class,CUST-1317,Ira Desai,Home Office,North,Office Supplies,Labels,12,0.1,873.2,157.18
319,ORD-1319,2024-05-24,2024-05-31,Standard Class,CUST-1318,Aarav Iyer,Home Office,North,Office Supplies,Storage,11,0.1,958.26,172.49
320,ORD-1320,2023-12-08,2023-12-14,Standard Class,CUST-1319,Aditya Patel,Corporate,West,Furniture,Tables,5,0.15,2365.94,141.96
321,ORD-1321,2023-06-29,2023-07-03,Second Class,CUST-1320,Arjun Iyer,Home Office,West,Technology,Copiers,3,0.0,2485.81,372.87
322,ORD-1322,2024-06-17,2024-06-24,Standard Class,CUST-1321,Ananya Malhotra,Consumer,East,Office Supplies,Labels,6,0.0,133.02,29.26
323,ORD-1323,2024-08-07,2024-08-13,Standard Class,CUST-1322,Vivaan Patel,Corporate,North,Furniture,Bookcases,7,0.2,994.73,39.79
324,ORD-1324,2023-06-29,2023-07-05,Standard Class,CUST-1323,Myra Desai,Consumer,West,Technology,Phones,9,0.2,6353.75,444.76
325,ORD-1325,2023-05-16,2023-05-22,Standard Class,CUST-1324,Vivaan Joshi,Consumer,North,Office Supplies,Labels,10,0.0,433.28,95.32
326,ORD-1326,2024-10-16,2024-10-18,Second Class,CUST-1325,Vihaan Patel,Corporate,South,Furniture,Bookcases,3,0.1,608.62,48.69
327,ORD-1327,2024-07-16,2024-07-20,Standard Class,CUST-1326,Rohan Mehta,Corporate,North,Technology,Machines,6,0.2,519.1,36.34
328,ORD-1328,2023-02-25,2023-03-02,Standard Class,CUST-1327,Reyansh Chopra,Corporate,South,Technology,Copiers,11,0.15,14581.33,1312.32
329,ORD-1329,2023-04-10,2023-04-12,First Class,CUST-1328,Arjun Rao,Consumer,East,Technology,Copiers,10,0.2,2969.1,207.84
330,ORD-1330,2024-05-14,2024-05-20,Standard Class,CUST-1329,Diya Mehta,Home Office,South,Office Supplies,Art,10,0.15,160.8,25.73
331,ORD-1331,2023-11-06,2023-11-13,Standard Class,CUST-1330,Myra Nair,Consumer,South,Office Supplies,Labels,2,0.15,188.33,30.13
332,ORD-1332,2023-03-21,2023-03-28,Standard Class,CUST-1331,Navya Verma,Corporate,East,Technology,Phones,8,0.0,1207.45,181.12
333,ORD-1333,2024-10-22,2024-10-25,Second Class,CUST-1332,Kiara Kumar,Corporate,North,Technology,Phones,5,0.15,1593.5,143.41
334,ORD-1334,2024-03-21,2024-03-27,Standard Class,CUST-1333,Arjun Rao,Corporate,West,Technology,Phones,5,0.0,7267.27,1090.09
335,ORD-1335,2023-02-01,2023-02-07,Standard Class,CUST-1334,Aadhya Kumar,Corporate,East,Office Supplies,Storage,4,0.0,238.44,52.46
336,ORD-1336,2023-10-23,2023-10-30,Standard Class,CUST-1335,Myra Joshi,Corporate,East,Furniture,Chairs,7,0.2,5786.98,231.48
337,ORD-1337,2024-09-30,2024-10-07,Standard Class,CUST-1336,Aadhya Mehta,Consumer,South,Office Supplies,Art,1,0.1,99.31,17.88
338,ORD-1338,2024-08-04,2024-08-08,Second Class,CUST-1337,Ishaan Iyer,Consumer,South,Office Supplies,Binders,9,0.1,937.08,168.67
339,ORD-1339,2024-09-19,2024-09-21,First Class,CUST-1338,Riya Chopra,Consumer,South,Technology,Copiers,6,0.0,7244.54,1086.68
340,ORD-1340,2024-07-31,2024-07-31,Same Day,CUST-1339,Ira Sharma,Consumer,East,Office Supplies,Labels,5,0.15,93.52,14.96
341,ORD-1341,2023-10-09,2023-10-12,Second Class,CUST-1340,Kiara Reddy,Home Office,North,Furniture,Tables,3,0.15,842.96,50.58
342,ORD-1342,2023-05-29,2023-06-04,Standard Class,CUST-1341,Kiara Chopra,Corporate,West,Technology,Copiers,11,0.0,13977.24,2096.59
343,ORD-1343,2023-06-21,2023-06-24,Second Class,CUST-1342,Saanvi Iyer,Consumer,South,Office Supplies,Labels,5,0.3,478.12,47.81
344,ORD-1344,2023-02-12,2023-02-16,Second Class,CUST-1343,Ishaan Reddy,Corporate,East,Office Supplies,Art,5,0.0,81.51,17.93
345,ORD-1345,2024-06-16,2024-06-17,First Class,CUST-1344,Aarav Nair,Corporate,East,Furniture,Chairs,2,0.15,975.47,58.53
346,ORD-1346,2023-01-25,2023-01-27,Second Class,CUST-1345,Vihaan Verma,Home Office,North,Office Supplies,Paper,10,0.1,780.71,140.53
347,ORD-1347,2023-09-17,2023-09-21,Standard Class,CUST-1346,Aadhya Chopra,Home Office,East,Furniture,Furnishings,11,0.0,7824.32,938.92
348,ORD-1348,2023-12-07,2023-12-12,Standard Class,CUST-1347,Reyansh Mehta,Consumer,North,Technology,Accessories,7,0.15,1728.84,155.6
349,ORD-1349,2024-03-28,2024-04-03,Standard Class,CUST-1348,Myra Gupta,Corporate,North,Furniture,Bookcases,11,0.0,6655.82,798.7
350,ORD-1350,2024-05-17,2024-05-21,Standard Class,CUST-1349,Myra Verma,Corporate,South,Technology,Phones,10,0.0,5334.88,800.23
351,ORD-1351,2024-01-10,2024-01-14,Standard Class,CUST-1350,Reyansh Gupta,Corporate,West,Furniture,Furnishings,9,0.15,964.8,57.89
352,ORD-1352,2024-05-13,2024-05-20,Standard Class,CUST-1351,Riya Singh,Consumer,East,Technology,Accessories,8,0.1,7627.62,839.04
353,ORD-1353,2023-12-14,2023-12-16,Second Class,CUST-1352,Anika Iyer,Consumer,West,Furniture,Chairs,11,0.0,8729.2,1047.5
